"","isAllNBA","Year","Player","Position","Rebounds","Assists","Blocks","Steals","Points","Turnovers","FieldGoalPercentage","MinutesPerGame","FoulsPerGame"
"1931",FALSE,1983,"Rickey Green","PG",2,8,0,2,14,2,0.493,35,1
"1932",FALSE,1983,"Dave Greenwood","PF",9,1,1,0,9,1,0.455,29,3
"1933",FALSE,1983,"John Greig","SF",0,0,0,0,2,0,0.538,2,0
"1934",FALSE,1983,"Kevin Grevey","SF",1,1,0,0,7,0,0.388,18,1
"1935",FALSE,1983,"Paul Griffin","PF",4,1,0,0,3,1,0.517,18,2
"1936",FALSE,1983,"Darrell Griffith","SG",3,3,0,1,22,3,0.484,36,2
"1937",FALSE,1983,"Bob Gross","SF",2,1,0,0,3,0,0.427,13,2
"1938",FALSE,1983,"Ernie Grunfeld","SF",2,1,0,0,5,1,0.443,18,2
"1939",FALSE,1983,"Bill Hanzlik","SF",2,3,0,0,6,1,0.428,18,2
"1940",FALSE,1983,"Joe Hassett","SG",1,3,0,0,6,1,0.432,23,2
"1941",FALSE,1983,"Scott Hastings","C-PF",1,0,0,0,1,0,0.342,4,1
"1942",FALSE,1983,"Scott Hastings","C",1,0,0,0,1,0,0.364,4,1
"1943",FALSE,1983,"Scott Hastings","PF",1,0,0,0,1,0,0.313,4,0
"1944",FALSE,1983,"Steve Hawes","PF",4,1,0,0,5,1,0.418,18,2
"1945",FALSE,1983,"Steve Hawes","PF",4,1,0,0,5,1,0.373,18,2
"1946",FALSE,1983,"Steve Hawes","PF",4,1,0,0,5,1,0.493,17,2
"1947",FALSE,1983,"Elvin Hayes*","PF",7,1,1,0,12,2,0.476,28,2
"1948",FALSE,1983,"Steve Hayes","C",3,0,0,0,3,0,0.479,16,3
"1949",FALSE,1983,"Spencer Haywood*","PF",4,0,0,0,8,1,0.401,20,2
"1950",FALSE,1983,"Gerald Henderson","PG",1,2,0,1,8,1,0.463,18,2
"1951",FALSE,1983,"Tom Henderson","SG",1,2,0,0,5,0,0.407,15,1
"1952",FALSE,1983,"Rod Higgins","SF",4,2,0,0,10,1,0.448,26,3
"1953",FALSE,1983,"Johnny High","SG",1,1,0,1,3,1,0.461,14,2
"1954",FALSE,1983,"Armond Hill","PG",1,1,0,0,3,0,0.538,12,1
"1955",FALSE,1983,"Craig Hodges","SG",1,3,0,1,9,2,0.452,26,2
"1956",FALSE,1983,"Lionel Hollins","PG",2,6,0,1,13,3,0.437,32,2
"1957",FALSE,1983,"Phil Hubbard","SF",5,1,0,1,9,1,0.482,23,3
"1958",FALSE,1983,"Geoff Huston","PG",1,6,0,0,12,2,0.482,33,2
"1959",FALSE,1983,"Marc Iavaroni","PF",4,1,0,0,5,1,0.462,20,2
"1960",FALSE,1983,"Dan Issel*","C",7,2,0,1,21,2,0.51,30,2
"1961",FALSE,1983,"Tracy Jackson","SG",2,1,0,0,6,1,0.467,16,1
"1962",FALSE,1983,"Clay Johnson","SG",1,0,0,0,3,0,0.393,9,1
"1963",FALSE,1983,"Clemon Johnson","C",6,1,1,0,8,1,0.515,23,2
"1964",FALSE,1983,"Clemon Johnson","C",6,2,1,1,9,1,0.521,23,2
"1965",FALSE,1983,"Clemon Johnson","C",6,0,0,0,6,1,0.5,21,2
"1966",FALSE,1983,"Dennis Johnson*","PG",4,5,0,1,14,2,0.462,33,2
"1967",FALSE,1983,"Eddie Johnson","SG",2,5,0,1,16,2,0.453,29,2
"1968",FALSE,1983,"Eddie Johnson","SF",6,2,0,0,19,2,0.494,35,3
"1969",FALSE,1983,"Frank Johnson","PG",2,8,0,1,12,3,0.408,34,2
"1970",FALSE,1983,"George Johnson","C",3,0,1,0,1,0,0.439,12,1
"1971",FALSE,1983,"George Johnson","SF",6,2,0,0,11,2,0.477,28,3
"1972",FALSE,1983,"Magic Johnson*","SG",8,10,0,2,16,3,0.548,36,2
"1973",FALSE,1983,"Marques Johnson","SF",7,4,0,1,21,2,0.509,35,2
"1974",FALSE,1983,"Mickey Johnson","PF",6,3,0,1,14,3,0.425,26,3
"1975",FALSE,1983,"Mickey Johnson","PF",4,1,0,0,11,2,0.455,25,3
"1976",FALSE,1983,"Mickey Johnson","PF",5,3,0,1,13,2,0.401,23,3
"1977",FALSE,1983,"Mickey Johnson","PF",8,3,0,0,15,3,0.451,29,4
"1978",FALSE,1983,"Reggie Johnson","SF",3,0,0,0,7,1,0.485,19,2
"1979",FALSE,1983,"Reggie Johnson","SF",4,0,0,0,8,1,0.501,19,3
"1980",FALSE,1983,"Reggie Johnson","SF",3,0,0,0,5,1,0.448,18,2
"1981",FALSE,1983,"Steve Johnson","C",5,1,1,0,11,2,0.624,19,4
"1982",FALSE,1983,"Vinnie Johnson","SG",4,3,0,1,15,1,0.513,30,3
"1983",FALSE,1983,"Jim Johnstone","PF-C",2,0,0,0,1,0,0.367,8,1
"1984",FALSE,1983,"Jim Johnstone","C",2,0,0,0,1,0,0.2,7,1
"1985",FALSE,1983,"Jim Johnstone","PF",1,0,0,0,1,0,0.45,8,1
"1986",FALSE,1983,"Bobby Jones","PF",4,1,1,1,8,1,0.543,23,2
"1987",FALSE,1983,"Caldwell Jones","C",8,1,1,0,9,2,0.453,29,3
"1988",FALSE,1983,"Dwight Jones","PF",3,0,0,0,4,1,0.455,14,2
"1989",FALSE,1983,"Dwight Jones","PF",3,0,0,0,4,1,0.446,13,1
"1990",FALSE,1983,"Dwight Jones","PF",3,0,0,0,4,1,0.47,15,2
"1991",FALSE,1983,"Edgar Jones","PF",5,1,1,0,8,1,0.495,21,3
"1992",FALSE,1983,"Edgar Jones","PF",5,1,1,0,8,2,0.493,21,3
"1993",FALSE,1983,"Edgar Jones","PF",6,0,1,0,9,1,0.497,22,3
"1994",FALSE,1983,"Hutch Jones","SF",1,0,0,0,4,0,0.459,9,1
"1995",FALSE,1983,"Major Jones","PF",4,0,0,0,5,1,0.457,14,1
"1996",FALSE,1983,"Eddie Jordan","PG",0,2,0,0,2,1,0.303,9,1
"1997",FALSE,1983,"Jeff Judkins","SF",1,0,0,0,3,0,0.443,9,1
"1998",FALSE,1983,"Rich Kelley","C",5,1,0,0,5,1,0.444,19,3
"1999",FALSE,1983,"Rich Kelley","C",4,1,0,0,4,1,0.418,14,3
"2000",FALSE,1983,"Rich Kelley","C",7,2,0,1,7,2,0.467,24,3
"2001",FALSE,1983,"Clark Kellogg","PF",10,2,0,1,20,2,0.479,34,3
"2002",FALSE,1983,"Greg Kelser","SF",5,1,0,0,8,1,0.549,18,3
"2003",FALSE,1983,"Larry Kenon","PF",3,0,0,0,5,0,0.463,16,1
"2004",FALSE,1983,"Larry Kenon","PF",0,0,0,0,0,0,0.333,5,0
"2005",FALSE,1983,"Larry Kenon","PF",2,0,0,0,3,0,0.436,11,1
"2006",FALSE,1983,"Larry Kenon","PF",3,1,0,0,7,1,0.472,19,1
"2007",FALSE,1983,"Albert King","SF",5,3,0,1,17,3,0.475,30,3
"2008",FALSE,1983,"Bernard King*","SF",4,2,0,1,21,2,0.528,32,3
"2009",FALSE,1983,"Reggie King","SF",4,1,0,0,4,1,0.462,17,1
"2010",FALSE,1983,"Billy Knight","SG",4,2,0,0,17,2,0.52,28,1
"2011",FALSE,1983,"Joe Kopicki","PF",3,0,0,0,3,0,0.451,11,1
"2012",FALSE,1983,"Joel Kramer","C",1,0,0,0,1,0,0.423,8,1
"2013",FALSE,1983,"Sam Lacey","C",3,1,0,0,4,1,0.42,20,3
"2014",FALSE,1983,"Bill Laimbeer","C",12,3,1,0,13,2,0.497,35,3
"2015",FALSE,1983,"Jeff Lamp","SF",1,0,0,0,4,0,0.425,11,1
"2016",FALSE,1983,"Mark Landsberger","PF",3,0,0,0,2,0,0.422,9,1
"2017",FALSE,1983,"Bob Lanier*","C",5,2,0,0,10,2,0.491,25,3
"2018",FALSE,1983,"Allen Leavell","PG",2,6,0,2,14,2,0.415,32,2
"2019",FALSE,1983,"Ronnie Lester","PG",2,5,0,0,8,2,0.453,22,1
"2020",FALSE,1983,"Fat Lever","PG",2,5,0,1,7,1,0.431,24,2
"2021",FALSE,1983,"Cliff Levingston","PF",3,0,0,0,5,1,0.485,14,2
"2022",FALSE,1983,"Steve Lingenfelter","PF",1,0,0,0,1,0,0.667,7,2
"2023",FALSE,1983,"Alton Lister","PF",7,1,2,0,8,2,0.529,23,4
"2024",FALSE,1983,"Lewis Lloyd","SG",3,1,0,0,9,1,0.518,18,1
"2025",FALSE,1983,"Scott Lloyd","C",3,1,0,0,3,0,0.38,13,1
"2026",FALSE,1983,"Kevin Loder","SF",1,1,0,0,5,0,0.46,12,1
"2027",FALSE,1983,"John Long","SG",2,1,0,0,10,2,0.451,21,1
"2028",FALSE,1983,"John Lucas","PG",0,2,0,0,4,1,0.473,11,0
"2029",FALSE,1983,"Maurice Lucas","PF",10,2,0,0,16,2,0.474,33,3
"2030",FALSE,1983,"Rudy Macklin","SF",2,0,0,0,6,1,0.472,16,2
"2031",FALSE,1983,"Kyle Macy","PG",2,3,0,0,9,1,0.517,22,1
"2032",FALSE,1983,"Dave Magley","SF",0,0,0,0,0,0,0.25,4,0
"2033",FALSE,1983,"Rick Mahorn","PF",9,1,1,1,10,2,0.49,36,4
"2034",FALSE,1983,"Moses Malone*","C",15,1,2,1,24,3,0.501,37,2
"2035",FALSE,1983,"Wes Matthews","PG",1,3,0,0,6,1,0.403,18,2
"2036",FALSE,1983,"Cedric Maxwell","SF",5,2,0,0,11,2,0.499,28,2
"2037",FALSE,1983,"Scott May","SF",2,1,0,0,6,1,0.42,17,2
"2038",FALSE,1983,"Bob McAdoo*","C",5,0,0,0,14,1,0.52,21,3
"2039",FALSE,1983,"Hank McDowell","PF",2,0,0,0,2,0,0.46,9,1
"2040",FALSE,1983,"Hank McDowell","PF",2,0,0,0,2,0,0.448,9,1
"2041",FALSE,1983,"Hank McDowell","PF",2,0,0,0,2,0,0.464,8,1
"2042",FALSE,1983,"Mike McGee","SF",1,0,0,0,4,0,0.423,9,1
"2043",FALSE,1983,"Kevin McHale*","PF",6,1,2,0,14,1,0.541,28,2
"2044",FALSE,1983,"Billy McKinney","PG",1,4,0,0,9,1,0.487,22,2
"2045",FALSE,1983,"Tom McMillen","C",3,1,0,0,8,1,0.467,22,2
"2046",FALSE,1983,"Mark McNamara","C",2,0,0,0,2,1,0.453,5,1
"2047",FALSE,1983,"Joe Meriweather","C",5,0,1,0,7,1,0.57,21,3
"2048",FALSE,1983,"Mike Mitchell","SF",6,1,0,0,19,1,0.511,35,3
"2049",FALSE,1983,"Steve Mix","SF",2,1,0,0,6,0,0.484,13,1
"2050",FALSE,1983,"Steve Mix","SF",2,1,0,0,5,0,0.487,13,1
"2051",FALSE,1983,"Steve Mix","SF",1,2,0,0,9,0,0.4,17,1
"2052",FALSE,1983,"Paul Mokeski","C",3,0,0,0,3,0,0.458,15,3
"2053",FALSE,1983,"Paul Mokeski","C",6,1,1,0,5,1,0.455,23,3
"2054",FALSE,1983,"Paul Mokeski","C",2,0,0,0,3,0,0.46,11,2
"2055",TRUE,1983,"Sidney Moncrief","SG",5,3,0,1,22,2,0.524,35,2
"2056",FALSE,1983,"Johnny Moore","PG",3,9,0,2,12,2,0.468,33,3
"2057",FALSE,1983,"Lowes Moore","PG",1,1,0,0,5,1,0.426,17,1
"2058",FALSE,1983,"Guy Morgan","SG",2,0,0,0,1,0,0.292,5,0
"2059",FALSE,1983,"Calvin Murphy*","PG",1,2,0,0,12,1,0.447,22,2
"2060",FALSE,1983,"Larry Nance","PF",8,2,2,1,16,2,0.55,35,3
"2061",FALSE,1983,"Swen Nater","C",1,0,0,0,2,0,0.3,7,0
"2062",FALSE,1983,"Calvin Natt","SF",7,2,0,0,20,2,0.543,35,2
"2063",FALSE,1983,"Kenny Natt","SG",1,1,0,0,3,1,0.521,9,1
"2064",FALSE,1983,"Ed Nealy","PF",5,0,0,0,4,0,0.595,20,3
"2065",FALSE,1983,"Chuck Nevitt","C",2,0,2,0,3,1,0.733,10,2
"2066",FALSE,1983,"Carl Nicks","SG",2,1,0,0,7,1,0.441,16,1
"2067",FALSE,1983,"Kurt Nimphius","C",4,1,1,0,5,0,0.49,18,3
"2068",FALSE,1983,"Norm Nixon","PG",2,7,0,1,15,3,0.475,34,2
"2069",FALSE,1983,"Audie Norris","C",2,0,0,0,2,1,0.413,10,2
"2070",FALSE,1983,"Mike O'Koren","SF",2,1,0,0,6,1,0.525,17,1
"2071",FALSE,1983,"Mark Olberding","PF",4,1,0,0,8,1,0.481,22,3
"2072",FALSE,1983,"Jawann Oldham","C",2,0,0,0,4,0,0.534,10,1
"2073",FALSE,1983,"Louis Orr","SF",2,1,0,0,8,1,0.462,20,1
"2074",FALSE,1983,"Tom Owens","C",3,0,0,0,4,0,0.422,14,2
"2075",FALSE,1983,"Robert Parish*","C",10,1,1,1,19,2,0.55,31,2
"2076",FALSE,1983,"Billy Paultz","C",3,0,0,0,3,0,0.445,12,1
"2077",FALSE,1983,"Billy Paultz","C",2,1,0,0,3,0,0.445,12,1
"2078",FALSE,1983,"Billy Paultz","C",4,0,0,0,3,0,0.444,17,2
"2079",FALSE,1983,"Jim Paxson","SG",2,2,0,1,21,1,0.515,33,1
"2080",FALSE,1983,"Sam Pellom","PF",1,0,0,0,2,0,0.375,4,0
"2081",FALSE,1983,"Sam Pellom","PF",0,0,0,0,2,0,0.333,4,0
"2082",FALSE,1983,"Sam Pellom","PF",2,0,0,0,2,0,0.4,5,0
"2083",FALSE,1983,"Roger Phegley","SG",1,0,0,0,4,0,0.449,9,1
"2084",FALSE,1983,"Eddie Phillips","SF",1,0,0,0,3,1,0.406,8,1
"2085",FALSE,1983,"Ricky Pierce","SG",0,0,0,0,2,0,0.375,6,1
"2086",FALSE,1983,"Charles Pittman","PF",1,0,0,0,2,0,0.475,6,1
"2087",FALSE,1983,"Ben Poquette","PF",6,2,1,0,11,1,0.472,31,3
"2088",FALSE,1983,"Kevin Porter","PG",0,4,0,0,4,1,0.525,19,2
"2089",FALSE,1983,"Paul Pressey","SG",3,2,0,1,6,2,0.457,19,2
"2090",FALSE,1983,"Mark Radford","SG",0,1,0,0,3,1,0.488,8,1
"2091",FALSE,1983,"Ed Rains","SF",1,0,0,0,2,0,0.398,8,1
"2092",FALSE,1983,"Kurt Rambis","PF",6,1,0,1,7,1,0.569,23,2
"2093",FALSE,1983,"Kelvin Ransey","PG",1,3,0,0,11,1,0.46,21,1
"2094",FALSE,1983,"James Ray","PF",2,0,0,0,3,1,0.458,9,1
"2095",FALSE,1983,"Clint Richardson","SG",3,2,0,0,7,1,0.463,22,2
"2096",FALSE,1983,"Micheal Ray","PG",4,6,0,2,12,3,0.425,32,3
"2097",FALSE,1983,"Micheal Ray","PG",4,7,0,3,12,4,0.412,32,3
"2098",FALSE,1983,"Micheal Ray","PG",4,6,0,2,12,3,0.438,32,3
"2099",FALSE,1983,"Rick Robey","C",3,1,0,0,4,1,0.467,14,2
"2100",FALSE,1983,"Cliff Robinson","PF",11,1,0,0,18,2,0.477,33,3
"2101",FALSE,1983,"Oliver Robinson","SG",0,0,0,0,2,0,0.361,4,0
"2102",FALSE,1983,"Truck Robinson","PF",8,1,0,0,9,2,0.462,29,2
"2103",FALSE,1983,"Dave Robisch","C",2,0,0,0,4,0,0.382,11,1
"2104",FALSE,1983,"Tree Rollins","C",9,0,4,0,7,1,0.51,30,3
"2105",FALSE,1983,"Lorenzo Romar","PG",1,5,0,1,7,1,0.465,25,1
"2106",FALSE,1983,"Dan Roundfield","PF",11,2,1,0,19,3,0.47,36,3
"2107",FALSE,1983,"Jeff Ruland","C",11,2,0,0,19,3,0.552,36,3
"2108",FALSE,1983,"Walker Russell","PG",1,1,0,0,2,1,0.364,11,1
"2109",FALSE,1983,"Mike Sanders","SF",3,0,0,0,7,1,0.484,15,2
"2110",FALSE,1983,"Danny Schayes","C",7,2,1,0,11,3,0.457,27,3
"2111",FALSE,1983,"Danny Schayes","C",8,3,1,0,12,3,0.449,32,4
"2112",FALSE,1983,"Danny Schayes","C",5,1,0,0,9,1,0.472,20,3
"2113",FALSE,1983,"Russ Schoene","PF",3,0,0,0,6,1,0.476,15,2
"2114",FALSE,1983,"Russ Schoene","PF",3,0,0,0,5,1,0.512,15,2
"2115",FALSE,1983,"Russ Schoene","PF",3,0,0,0,7,1,0.443,16,2
"2116",FALSE,1983,"Alvin Scott","SF",2,1,0,0,4,0,0.479,14,1
"2117",FALSE,1983,"Lonnie Shelton","PF",6,2,0,0,12,2,0.478,31,3
"2118",FALSE,1983,"Ed Sherod","PG",2,4,0,1,6,1,0.406,25,1
"2119",FALSE,1983,"Purvis Short","SF",5,3,0,1,21,2,0.487,35,3
"2120",FALSE,1983,"Jerry Sichting","PG",1,5,0,1,9,1,0.478,31,2
"2121",FALSE,1983,"Jack Sikma","C",11,3,0,1,18,2,0.464,34,3
"2122",FALSE,1983,"Jose Slaughter","SG",1,0,0,0,3,0,0.374,8,1
"2123",FALSE,1983,"Derek Smith","SF",1,0,0,0,2,0,0.412,5,1
"2124",FALSE,1983,"Jim Smith","PF",1,0,0,0,2,0,0.75,4,1
"2125",FALSE,1983,"Larry Smith","PF",9,0,0,0,8,1,0.588,29,3
"2126",FALSE,1983,"Phil Smith","SG",1,2,0,0,5,1,0.438,15,1
"2127",FALSE,1983,"Randy Smith","SG",1,2,0,0,8,1,0.483,17,1
"2128",FALSE,1983,"Randy Smith","SG",1,2,0,0,9,1,0.489,19,1
"2129",FALSE,1983,"Randy Smith","SG",0,0,0,0,4,0,0.439,9,1
"2130",FALSE,1983,"Robert Smith","PG",0,0,0,0,1,0,0.292,5,1
"2131",FALSE,1983,"Robert Smith","PG",0,1,0,0,2,0,0.154,8,1
"2132",FALSE,1983,"Robert Smith","PG",0,0,0,0,1,0,0.455,3,0
"2133",FALSE,1983,"Ricky Sobers","SG",2,5,0,1,15,3,0.438,35,3
"2134",FALSE,1983,"Jim Spanarkel","SG",1,1,0,0,5,1,0.462,15,1
"2135",FALSE,1983,"Rory Sparrow","PG",2,4,0,1,11,2,0.484,29,3
"2136",FALSE,1983,"Rory Sparrow","PG",2,4,0,1,12,2,0.516,31,3
"2137",FALSE,1983,"Rory Sparrow","PG",2,4,0,1,10,2,0.43,27,2
"2138",FALSE,1983,"Larry Spriggs","SF",1,0,0,0,2,0,0.4,4,0
"2139",FALSE,1983,"Brook Steppe","SG",1,1,0,0,3,0,0.477,9,1
"2140",FALSE,1983,"Jeff Taylor","SG",1,2,0,0,3,1,0.4,17,1
"2141",FALSE,1983,"Vince Taylor","SG",1,1,0,0,3,0,0.363,10,1
"2142",FALSE,1983,"Terry Teagle","SG",2,2,0,0,10,1,0.428,23,2
"2143",FALSE,1983,"Carlos Terry","SG",1,0,0,0,1,0,0.368,9,1
"2144",FALSE,1983,"Reggie Theus","PG",3,5,0,1,23,3,0.478,34,3
"2145",FALSE,1983,"David Thirdkill","SF",1,0,0,0,3,0,0.435,10,1
"2146",FALSE,1983,"Isiah Thomas*","PG",4,7,0,2,22,4,0.472,38,3
"2147",FALSE,1983,"Corny Thompson","PF",2,0,0,0,2,0,0.314,11,2
"2148",FALSE,1983,"David Thompson*","SG",3,2,0,0,15,2,0.481,28,1
"2149",FALSE,1983,"LaSalle Thompson","C",5,0,0,0,5,1,0.512,13,2
"2150",FALSE,1983,"Mychal Thompson","C",9,4,1,0,15,3,0.489,37,2
"2151",FALSE,1983,"Darren Tillis","C",2,0,0,0,3,0,0.42,10,1
"2152",FALSE,1983,"Darren Tillis","C",0,0,0,0,1,0,0.304,2,0
"2153",FALSE,1983,"Darren Tillis","C",3,0,0,0,4,0,0.437,13,1
"2154",FALSE,1983,"Ray Tolbert","PF",3,0,0,0,5,1,0.5,15,2
"2155",FALSE,1983,"Ray Tolbert","PF",3,0,0,0,4,1,0.526,15,2
"2156",FALSE,1983,"Ray Tolbert","PF",3,0,0,0,5,1,0.46,14,2
"2157",FALSE,1983,"Andrew Toney","SG",2,4,0,0,19,3,0.501,30,3
"2158",FALSE,1983,"Linton Townes","SF",1,0,0,0,4,0,0.449,9,1
"2159",FALSE,1983,"Kelly Tripucka","SF",4,4,0,1,26,3,0.489,38,2
"2160",FALSE,1983,"Trent Tucker","SG",2,2,0,0,8,0,0.462,23,3
"2161",FALSE,1983,"Elston Turner","SF",2,1,0,0,3,1,0.403,14,1
"2162",FALSE,1983,"Terry Tyler","SF",6,1,1,1,12,1,0.478,31,2
"2163",FALSE,1983,"Darnell Valentine","PG",2,6,0,2,12,2,0.454,27,2
"2164",FALSE,1983,"Jan Van","SF",1,0,0,0,1,0,0.357,4,0
"2165",FALSE,1983,"Kiki Vandeweghe","PF",5,2,0,0,26,2,0.547,35,2
"2166",FALSE,1983,"Pete Verhoeven","PF",2,0,0,0,4,0,0.509,10,1
"2167",FALSE,1983,"Jay Vincent","PF",7,2,0,0,18,2,0.489,33,3
"2168",FALSE,1983,"Danny Vranes","SF",5,1,0,0,6,1,0.527,25,3
"2169",FALSE,1983,"Foots Walker","PG",1,3,0,0,4,1,0.456,17,1
"2170",FALSE,1983,"Wally Walker","SF",4,2,0,0,9,1,0.449,27,2
"2171",FALSE,1983,"Bill Walton*","C",9,3,3,1,14,3,0.528,33,3
"2172",FALSE,1983,"Bryan Warrick","PG",1,2,0,0,4,1,0.38,16,2
"2173",FALSE,1983,"Marvin Webster","C",5,0,1,0,5,1,0.508,17,2
"2174",FALSE,1983,"Scott Wedman","SF",3,1,0,0,11,1,0.475,23,3
"2175",FALSE,1983,"Scott Wedman","SF",5,2,0,0,18,2,0.48,36,4
"2176",FALSE,1983,"Scott Wedman","SF",1,0,0,0,5,0,0.459,12,2
"2177",FALSE,1983,"Paul Westphal","SG",1,5,0,1,9,2,0.459,24,2
"2178",FALSE,1983,"Rory White","SF",1,0,0,0,4,0,0.543,9,0
"2179",FALSE,1983,"Jerome Whitehead","C",5,0,0,0,8,1,0.536,19,3
"2180",FALSE,1983,"Bob Wilkerson","SF",3,2,0,0,6,2,0.417,22,2
"2181",FALSE,1983,"Jamaal Wilkes*","SF",4,2,0,0,19,1,0.53,31,2
"2182",FALSE,1983,"James Wilkes","SF",2,1,0,0,3,0,0.324,14,2
"2183",FALSE,1983,"Dominique Wilkins*","SF",5,1,0,1,17,2,0.493,32,2
"2184",FALSE,1983,"Jeff Wilkins","C",7,1,0,0,11,2,0.477,28,3
"2185",TRUE,1983,"Buck Williams","PF",12,1,1,1,17,3,0.588,36,3
"2186",FALSE,1983,"Freeman Williams","SG",0,0,0,0,5,0,0.356,11,1
"2187",FALSE,1983,"Gus Williams","PG",2,8,0,2,20,2,0.477,34,1
"2188",FALSE,1983,"Herb Williams","C",7,3,2,0,16,2,0.499,32,2
"2189",FALSE,1983,"Ray Williams","PG",4,7,0,1,15,4,0.392,30,3
"2190",FALSE,1983,"Rickey Williams","SG",0,0,0,0,3,0,0.415,7,0
"2191",FALSE,1983,"Rob Williams","PG",1,4,0,1,6,2,0.408,19,2
"2192",FALSE,1983,"Sam Williams","PF",5,0,1,0,8,1,0.526,20,3
"2193",FALSE,1983,"Sly Williams","PF",4,1,0,1,11,1,0.485,20,2
"2194",FALSE,1983,"Bill Willoughby","SF",3,1,0,0,5,0,0.454,18,2
"2195",FALSE,1983,"Bill Willoughby","SF",3,1,0,0,6,1,0.461,20,2
"2196",FALSE,1983,"Bill Willoughby","SF",1,0,0,0,2,0,0.379,8,1
"2197",FALSE,1983,"Brian Winters","SG",1,2,0,0,10,1,0.434,23,2
"2198",FALSE,1983,"Al Wood","SF",3,1,0,0,10,1,0.464,23,2
"2199",FALSE,1983,"Mike Woodson","SG",3,3,0,1,18,2,0.506,29,2
"2200",FALSE,1983,"Orlando Woolridge","SF",5,1,0,0,16,2,0.58,28,3
"2201",FALSE,1983,"James Worthy*","SF",5,1,0,1,13,2,0.579,25,2
"2202",FALSE,1983,"Jim Zoet","C",1,0,0,0,0,0,0.2,4,1
"2203",FALSE,1984,"Kareem Abdul-Jabbar*","C",7,2,1,0,21,2,0.578,32,2
"2204",FALSE,1984,"Alvan Adams","C",4,3,0,1,9,1,0.462,20,2
"2205",FALSE,1984,"Mark Aguirre","SF",5,4,0,1,29,3,0.524,36,3
"2206",FALSE,1984,"Danny Ainge","SG",1,2,0,0,5,0,0.46,16,2
"2207",FALSE,1984,"J.J. Anderson","SF",1,0,0,0,2,0,0.423,6,0
"2208",FALSE,1984,"Richard Anderson","PF",5,2,0,0,8,1,0.426,17,2
"2209",FALSE,1984,"Tiny Archibald*","PG",1,3,0,0,7,1,0.487,22,1
"2210",FALSE,1984,"Ken Austin","SF",0,0,0,0,1,0,0.462,4,1
"2211",FALSE,1984,"John Bagley","PG",2,4,0,1,8,2,0.423,22,1
"2212",FALSE,1984,"James Bailey","PF",4,1,0,0,8,1,0.491,16,2
"2213",FALSE,1984,"Thurl Bailey","PF",5,1,1,0,8,1,0.512,24,2
"2214",FALSE,1984,"Greg Ballard","SF",5,3,0,1,14,1,0.481,32,2
"2215",FALSE,1984,"Gene Banks","PF",7,3,0,1,13,2,0.568,32,3
"2216",FALSE,1984,"Dave Batton","C",1,0,0,0,2,1,0.5,7,1
"2217",FALSE,1984,"Kent Benson","C",4,1,0,0,7,0,0.55,21,2
"2218",FALSE,1984,"Larry Bird*","PF",10,6,0,1,24,3,0.492,38,2
"2219",FALSE,1984,"Otis Birdsong","SG",2,3,0,1,19,2,0.508,31,2
"2220",FALSE,1984,"Rolando Blackman","SG",4,3,0,0,22,2,0.546,37,1
"2221",FALSE,1984,"Tom Boswell","PF",1,0,0,0,1,0,0.538,6,1
"2222",FALSE,1984,"Charles Bradley","SG",0,0,0,0,1,1,0.429,4,0
"2223",FALSE,1984,"Mike Bratz","PG",1,3,0,1,6,1,0.409,17,1
"2224",FALSE,1984,"Randy Breuer","C",1,0,0,0,2,0,0.384,8,1
"2225",FALSE,1984,"Ron Brewer","SG",1,0,0,0,7,0,0.444,18,1
"2226",FALSE,1984,"Ron Brewer","SG",1,0,0,0,5,0,0.466,16,0
"2227",FALSE,1984,"Ron Brewer","SG",1,1,0,0,8,0,0.441,19,1
"2228",FALSE,1984,"Junior Bridgeman","SF",4,3,0,0,15,1,0.465,30,2
"2229",FALSE,1984,"Michael Brooks","SF",7,1,0,1,11,1,0.479,29,2
"2230",FALSE,1984,"Fred Brown","SG",0,2,0,0,8,0,0.51,15,1
"2231",FALSE,1984,"Rickey Brown","C",2,0,0,0,3,0,0.468,11,2
"2232",FALSE,1984,"Wallace Bryant","C",2,0,0,0,4,0,0.391,10,1
"2233",FALSE,1984,"Quinn Buckner","PG",1,2,0,1,4,1,0.427,15,2
"2234",FALSE,1984,"Don Buse","PG",1,3,0,1,5,1,0.426,17,0
"2235",FALSE,1984,"Kenny Carr","PF",7,1,0,0,15,2,0.561,29,3
"2236",FALSE,1984,"M.L. Carr","SF",1,0,0,0,3,0,0.409,9,1
"2237",FALSE,1984,"Joe Barry","C",7,2,1,1,20,3,0.477,37,3
"2238",FALSE,1984,"Butch Carter","SG",2,2,0,1,13,1,0.479,28,2
"2239",FALSE,1984,"Howard Carter","SG",1,1,0,0,6,0,0.459,12,1
"2240",FALSE,1984,"Bill Cartwright","C",8,1,1,0,17,2,0.561,32,3
"2241",FALSE,1984,"Harvey Catchings","PF",3,0,1,0,2,0,0.399,16,2
"2242",FALSE,1984,"Tom Chambers","PF",6,1,0,0,18,2,0.499,31,3
"2243",FALSE,1984,"Maurice Cheeks","PG",2,6,0,2,12,2,0.55,33,2
"2244",FALSE,1984,"Carlos Clark","SG",0,0,0,0,1,0,0.365,4,0
"2245",FALSE,1984,"Don Collins","SG",2,1,0,0,7,1,0.483,15,1
"2246",FALSE,1984,"Leroy Combs","SF",1,0,0,0,4,0,0.497,9,1
